label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
0,0.0,0.006633,0.04,0.02,1.0,0.0,0.0,0.04,0.018,0.0,0.0,0.0,0.02,19,1478,2032,430290,664216,664522,665789,676739,677368,679331,732212,737432,1147357,1150527,1150772,1184219,1528985,1528993,1534159,1536021,1536022,1934144,1934164,1944215,2022805,2030891
0,0.0,0.077944,0.0,0.0,0.519453,0.0,0.0,0.16,0.004,0.0,0.0,0.0,0.0,15,1497,2034,415607,664216,664522,665169,676740,677367,678122,732276,737435,1147535,1150514,1150729,1163039,1528983,1529030,1533924,1536018,1536025,1934144,1934163,1934181,2022801,2022897
0,0.0,0.109453,0.02,0.12,0.007953,0.0,0.0,0.78,0.078,0.0,0.0,0.0,0.12,15,1675,3541,415784,664216,664522,667479,676734,677367,677371,734249,738981,1147920,1150512,1151750,1163631,1528986,1529320,1533924,1536018,1537629,1934144,1934167,1934182,2022801,2022897
0,0.0,0.008292,0.0,0.0,0.022094,0.274,0.05,0.6,0.168,0.0,0.1,0.0,0.0,14,1475,2032,420763,664216,664523,664611,676733,677367,677396,732115,737432,1147367,1150513,1150986,1163036,1528982,1529263,1533924,1536018,1536022,1934144,1934164,1934281,2022801,2022897
0,0.0,0.003317,0.28,0.12,0.000266,0.0,0.0,0.12,0.012,0.0,0.0,0.0,0.12,14,1492,2032,415606,664217,664522,665146,676733,677367,677371,732426,737432,1147674,1150512,1150583,1163036,1528986,1529009,1533925,1536020,1536022,1934144,1934163,1934178,2022804,2022903
0,0.0,0.00995,0.07,0.38,0.023781,0.092,0.06,0.5,0.092,0.0,0.1,0.0,0.38,17,1560,3214,417202,664223,664523,666519,676739,677367,677706,732797,738646,1148018,1150514,1151220,1164418,1528982,1529097,1533925,1536020,1537284,1934145,1934170,1934385,2022810,2023177
0,0.0,0.004975,0.01,0.0,0.296047,1.0,0.08,0.0,0.852,0.0,0.1,0.0,0.0,14,1565,2032,416294,664219,664523,665633,676733,677367,681335,732419,737432,1147594,1150513,1150760,1163036,1528982,1529106,1533925,1536020,1536022,1934144,1934163,1934370,2022808,2022914
0,0.0,0.011609,0.04,0.26,0.089797,0.916,0.01,0.14,0.326,0.0,0.1,0.0,0.32,17,1497,2034,415607,664217,664522,664650,676735,677367,685625,732114,737435,1147363,1150513,1150625,1163039,1528984,1529040,1533924,1536018,1536025,1934144,1934166,1934181,2022801,2022897
0,0.0,0.064677,0.04,0.02,0.379,0.84,0.03,0.02,0.08,0.0,0.1,0.0,0.02,25,1484,11081,416626,664216,664522,664932,676733,677367,682238,732275,746695,1147534,1150514,1150756,1164619,1528983,1529013,1533925,1536019,1537663,1934144,1934163,1934182,2022803,2023074
0,0.1,1.0,0.0,0.0,0.002812,0.0,0.11,0.0,0.034,0.1,0.5,0.0,0.0,14,1475,2032,415606,664216,664522,667533,676733,677367,686203,733027,737432,1148207,1150512,1154338,1163036,1528982,1531018,1533924,1536018,1536022,1934144,1934164,1936905,2022801,2022897
1,0.15,0.011609,0.1,0.12,1.6e-05,0.006,0.03,0.12,0.012,0.1,0.1,0.0,0.06,15,1479,2032,451161,664216,664522,669234,676733,677367,688201,734220,737432,1149176,1150513,1150542,1163036,1528983,1528994,1533927,1536021,1536022,1934144,1934165,1936465,2022804,2036434
0,0.0,0.006633,0.01,0.1,0.000375,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.1,14,1477,2379,415969,664216,664523,664557,676733,677367,677464,732112,737795,1147358,1150513,1150571,1163423,1528982,1529005,1533925,1536019,1536391,1934144,1934163,1934189,2022802,2022901
0,0.0,0.006633,0.0,0.02,0.141937,0.004,0.01,0.02,0.004,0.0,0.1,0.0,0.02,14,1477,2512,415743,664216,664526,664642,676733,677367,677390,732107,737928,1147356,1150513,1150609,1163577,1528982,1529073,1533925,1536021,1536534,1934144,1934163,1934189,2022802,2022901
0,0.0,0.008292,0.04,0.1,0.258922,0.308,0.02,0.08,0.16,0.0,0.1,0.0,0.1,14,1875,5986,420943,664216,664522,666928,676733,677367,680322,733175,741519,1148329,1150534,1155296,1167589,1528983,1530003,1533924,1536018,1540253,1934144,1934164,1934744,2022801,2022897
0,0.0,0.144279,0.06,0.02,0.050953,0.014,0.37,0.02,0.112,0.0,0.2,0.0,0.02,15,1478,2032,423723,664216,664522,668408,676733,677367,677371,732644,737432,1147885,1150519,1150734,1170243,1528987,1528993,1534125,1536021,1536022,1934144,1934166,1939949,2022805,2027356
1,0.0,0.961857,0.07,0.2,0.022781,0.134,0.1,0.56,0.604,0.0,0.3,0.0,0.68,14,1476,2061,415642,664216,664524,664544,676733,677367,677385,732086,737463,1147333,1150512,1150775,1163075,1528982,1529147,1533925,1536019,1536056,1934144,1934164,1934215,2022802,2023229
0,0.0,0.6733,0.05,0.0,0.555984,0.078,0.0,0.08,0.076,0.0,0.0,0.0,0.02,15,1555,12433,428536,664216,664522,664628,676733,677367,690996,732192,748117,1147454,1150512,1150667,1174561,1528984,1529083,1533925,1536020,1547156,1934144,1934164,1935455,2022805,2022954
0,0.0,0.028192,0.15,0.0,0.055344,0.078,0.1,0.16,0.19,0.0,0.2,0.0,0.0,14,1478,59411,416262,664216,664521,664628,676744,677367,677990,732192,794606,1147454,1150517,1150567,1221509,1528982,1528993,1533925,1536021,1594249,1934144,1934164,1934367,2022805,2023224
0,0.0,0.014925,0.04,0.08,0.029203,0.01,0.01,0.08,0.02,0.0,0.1,0.0,0.08,14,1654,2032,415606,664218,664522,664698,676733,677367,677379,732651,737432,1147383,1150513,1151935,1163036,1528985,1529562,1533924,1536018,1536022,1934144,1934163,1934599,2022801,2022897
0,0.0,0.003317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1475,212193,418418,664217,664522,664683,676734,677368,677371,732302,945869,1147431,1150512,1152731,1184189,1528990,1529779,1533924,1536018,1737990,1934144,1934167,1934557,2022801,2022897
0,0.0,0.006633,0.01,0.02,0.057031,0.0,0.0,0.1,0.016,0.0,0.0,0.0,0.02,14,1504,2032,415612,664217,664523,664659,676733,677367,679013,732218,737432,1147484,1150518,1151094,1163058,1528989,1529393,1533924,1536018,1536324,1934146,1934163,1934180,2022801,2022897
0,0.0,0.059701,0.0,0.0,0.067937,0.082,0.07,0.0,0.008,0.0,0.1,0.0,0.0,16,1513,2045,415622,664216,664522,666665,676733,677367,686281,732650,737446,1147889,1150513,1150580,1163051,1528982,1529025,1533925,1536020,1536037,1934146,1934164,1934182,2022803,2022900
0,0.1,0.003317,0.29,0.96,0.002891,0.1,0.02,0.84,0.098,0.1,0.1,0.0,0.98,22,1559,122466,476726,664219,664523,664559,676733,677367,677459,732104,863019,1147343,1150513,1150695,1285254,1528983,1529093,1534078,1536021,1657422,1934144,1934164,1934209,2022802,2022928
0,0.0,0.008292,0.07,0.04,0.095656,0.018,0.02,0.04,0.018,0.0,0.1,0.0,0.04,14,1854,2032,525804,664216,664522,674596,676751,677367,689669,734525,737432,1149418,1150514,1153435,1163036,1528983,1529888,1533925,1536020,1536022,1934144,1934165,1940319,2022803,2022902
0,0.0,0.008292,0.15,0.02,1.0,0.0,0.0,0.22,0.268,0.0,0.0,0.0,0.02,14,1667,2032,415606,664216,664523,668223,676733,677368,714194,733909,737432,1148946,1150512,1151270,1163036,1528982,1529302,1533925,1536020,1536022,1934145,1934163,1953009,2022803,2078461
0,0.0,0.092869,0.01,0.06,0.019656,0.0,0.0,0.1,0.012,0.0,0.0,0.1,0.06,14,1571,2032,419235,664217,664522,674266,676737,677367,677371,736594,737432,1147751,1150512,1150837,1167981,1528985,1529121,1533925,1536019,1536022,1934144,1934167,1934301,2022807,2026408
1,0.0,0.016584,0.03,0.06,0.000266,0.036,0.12,0.06,0.114,0.0,0.5,0.0,0.06,14,1570,3189,415674,664216,664522,664557,676736,677367,677463,732112,738620,1147358,1150512,1150718,1163110,1528982,1529112,1533924,1536018,1536091,1934146,1934163,1934227,2022801,2022897
0,0.0,0.003317,0.19,0.04,0.078703,0.018,0.01,0.06,0.018,0.0,0.1,0.0,0.06,14,1503,2142,415758,664216,664522,666569,676733,677367,677371,734818,737546,1148834,1150514,1150708,1163169,1528984,1529016,1533927,1536021,1536152,1934146,1934171,1934319,2022807,2022947
0,0.05,0.006633,0.02,0.04,0.002641,0.004,0.01,0.04,0.004,0.1,0.1,0.0,0.04,16,1523,2032,415606,664221,664522,667352,676733,677367,677371,733790,737432,1148848,1150512,1150737,1163036,1528982,1529045,1534241,1536019,1536022,1934144,1934166,1997397,2022803,2072478
1,0.05,0.003317,0.0,0.0,0.02175,0.012,0.07,0.28,0.054,0.0,0.2,0.0,0.0,15,1495,3687,417839,664216,664521,665950,676733,677367,680868,732759,739126,1147985,1150512,1150632,1164968,1528982,1529004,1533925,1536019,1537777,1934144,1934163,1934179,2022803,2022898
0,0.0,0.004975,0.08,0.18,0.031109,0.138,0.01,0.24,0.106,0.0,0.1,0.0,0.18,14,1484,2032,415610,664217,664522,664705,676733,677367,677371,732251,737432,1147510,1150513,1150596,1163069,1528983,1529003,1533925,1536020,1536022,1934144,1934171,1934182,2022803,2022907
0,0.0,0.514096,0.07,0.04,0.000188,0.0,0.0,0.04,0.004,0.0,0.0,0.0,0.04,14,1483,2862,416744,664217,664522,667005,676734,677367,677371,733763,738295,1148821,1150514,1150566,1164015,1528986,1528996,1533947,1536019,1536906,1934144,1934166,1934179,2022806,2022898
0,0.0,0.006633,0.65,0.14,0.050812,0.15,0.01,0.14,0.08,0.0,0.1,0.0,0.14,16,1481,12980,429094,664216,664523,666803,676741,677367,683658,733201,748672,1148343,1150513,1150544,1175132,1528984,1528997,1533926,1536021,1547679,1934144,1934164,1934179,2022806,2022898
1,0.15,0.00995,0.0,0.02,0.009391,0.048,0.16,0.56,0.51,0.1,1.0,0.0,0.02,14,1475,2037,415609,664217,664526,667813,676734,677367,679184,733592,737438,1148678,1150514,1153289,1163042,1528982,1530399,1533924,1536018,1536028,1934144,1934163,1934184,2022801,2022897
1,0.15,0.044776,0.45,0.28,0.022109,0.044,0.04,0.42,0.044,0.0,0.1,0.0,0.3,31,1481,2032,415606,664216,664521,665280,676734,677367,681939,732400,737432,1147646,1150515,1150749,1163036,1528984,1528997,1533973,1536021,1536022,1934144,1934163,1939258,2022803,2026192
0,0.0,0.006633,0.53,0.38,0.027125,0.0,0.0,0.52,0.074,0.0,0.0,0.0,0.38,14,1476,2032,417454,664216,664522,665583,676734,677367,678166,732533,737432,1147779,1150512,1150629,1163036,1528989,1529035,1533925,1536019,1536022,1934144,1934163,1935569,2022802,2025482
0,0.0,0.008292,0.01,0.02,0.044547,0.1,0.06,0.34,0.062,0.0,0.2,0.0,0.02,14,1616,2032,415606,664216,664523,664589,676735,677367,677394,733246,737432,1147393,1150513,1151004,1163036,1528982,1529279,1533924,1536018,1536022,1934144,1934163,1934325,2022801,2022897
0,0.0,0.006633,0.06,0.04,0.246656,0.146,0.01,0.04,0.048,0.0,0.1,0.0,0.04,14,1484,2032,415676,664216,664523,668349,676733,677367,685031,733738,737432,1148803,1150513,1150777,1173638,1528984,1529146,1533925,1536021,1559032,1934144,1934163,1934182,2022803,2022941
0,0.05,0.064677,0.01,0.0,0.004609,0.026,0.04,0.38,0.114,0.1,0.2,0.0,0.0,25,1507,2493,415912,664216,664525,664847,676733,677367,677371,732314,737909,1147560,1150518,1152561,1163551,1528983,1529733,1533935,1536020,1536514,1934144,1934163,1934450,2022802,2023355
0,0.0,0.087894,0.08,0.0,0.405375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1475,2044,415620,664216,664522,664676,676749,677367,677372,732086,737445,1147333,1150512,1150697,1163050,1528982,1529044,1533924,1536018,1536036,1934144,1934164,1934196,2022801,2022897
0,0.1,0.0199,0.0,0.0,0.0,0.03,0.02,0.26,0.028,0.1,0.1,0.0,0.0,14,1649,2288,415725,664216,664522,664556,676736,677367,677477,732087,737697,1147334,1150512,1151156,1163320,1528983,1529267,1533924,1536018,1536289,1934144,1934163,1934293,2022801,2022897
0,0.0,0.024876,0.03,0.22,0.056969,0.19,0.03,0.2,0.174,0.0,0.1,0.0,1.0,17,1718,270406,415660,664216,664524,666537,676734,677367,677898,732639,1000994,1147879,1150513,1151551,1419522,1528983,1529439,1533924,1536018,1810717,1934144,1934165,1934226,2022801,2022897
0,0.5,0.003317,0.0,0.0,0.009422,0.002,1.0,0.98,1.0,0.1,1.0,0.0,0.0,14,1478,24961,420119,664216,664522,664545,676733,677367,677499,732088,760682,1147337,1150512,1150540,1171105,1528982,1528993,1533927,1536019,1559852,1934145,1934166,1935517,2022805,2023864
0,0.05,0.003317,0.0,0.3,0.000469,0.038,0.04,0.28,0.278,0.1,0.3,0.0,0.3,15,1484,2338,415997,664216,664521,664947,676738,677367,677371,732534,737750,1147780,1150513,1151550,1163378,1528982,1529496,1533925,1536019,1536348,1934144,1934164,1934182,2022803,2023173
0,0.0,0.00995,0.06,0.0,0.014297,0.152,0.01,0.02,0.098,0.0,0.1,0.0,0.0,93,1478,2611,416386,664216,664522,665304,676733,677367,677374,732397,738029,1147480,1150513,1150572,1163701,1528987,1528993,1533938,1536021,1536636,1934144,1934163,1934777,2022805,2023646
1,1.0,0.063018,0.86,0.04,0.003281,0.028,0.33,0.1,0.01,0.1,0.1,0.0,0.1,14,1481,260222,429187,664222,664522,665676,676734,677367,677389,733910,878555,1148306,1150513,1150544,1181397,1528985,1528997,1533925,1536019,1566604,1934144,1934164,1940375,2022803,2023099
0,0.0,0.003317,0.16,0.04,0.546094,0.106,0.02,0.04,0.014,0.0,0.0,0.0,0.04,15,1516,2032,486459,664218,664521,664902,676733,677367,677996,732441,737432,1147687,1150512,1150683,1163036,1528983,1529038,1533925,1536021,1536022,1934144,1934163,1955034,2022811,2040296
0,0.0,0.159204,0.0,0.12,0.061016,1.0,0.07,0.4,0.8,0.0,0.3,0.0,0.36,17,1497,2033,415607,664216,664522,664559,676733,677367,677401,732104,737433,1147343,1150512,1150612,1163037,1528982,1529030,1533924,1536018,1536023,1934145,1934163,1934181,2022801,2022897
0,0.55,1.0,0.01,0.02,0.007906,0.064,0.27,0.14,0.084,0.1,0.4,0.0,0.02,15,1476,2084,415672,664216,664522,664581,676733,677367,677381,732316,737490,1147334,1150512,1150629,1163101,1528985,1529035,1533925,1536019,1536083,1934144,1934164,1934241,2022802,2023189
0,0.0,0.004975,0.01,0.0,0.163875,0.0,0.0,0.04,0.018,0.0,0.0,0.0,0.18,14,1581,2033,415607,664216,664524,669365,676734,677367,677371,734340,737433,1149020,1150512,1151185,1163037,1528984,1529338,1533924,1536018,1536023,1934144,1934171,1934181,2022801,2022897
1,0.05,0.029851,0.01,0.14,0.008031,0.022,0.11,0.14,0.306,0.1,0.4,0.0,0.14,14,1572,2038,415609,664216,664521,665437,676736,677367,679177,732553,737439,1147798,1150512,1150950,1163044,1528982,1529148,1533925,1536020,1536030,1934144,1934163,1934184,2022803,2023491
0,0.0,0.003317,0.05,0.06,0.089875,0.152,0.0,0.1,0.102,0.0,0.0,0.0,0.06,21,1517,2032,427391,664216,664522,664592,676733,677367,677395,732098,737432,1147348,1150513,1150645,1163036,1528982,1529029,1533929,1536021,1536022,1934146,1934163,1938330,2022802,2026079
0,0.0,0.328358,0.02,0.06,3.1e-05,0.0,0.0,0.06,0.17,0.0,0.0,0.0,0.02,14,1482,2032,415608,664216,664524,671259,676736,677367,677371,735673,737434,1148091,1150512,1150539,1163038,1528986,1528995,1533924,1536018,1536024,1934146,1934167,1934180,2022801,2022897
0,1.0,0.013267,0.05,0.14,6.3e-05,0.014,0.34,0.14,0.016,0.2,0.2,0.0,0.14,20,1481,7591,422966,664216,664521,664606,676736,677367,677371,732344,743147,1147441,1150513,1150544,1169378,1528982,1528997,1534039,1536021,1541987,1934144,1934163,1934179,2022803,2022898
1,0.0,0.008292,0.11,0.12,1.6e-05,0.036,0.06,0.1,0.012,0.0,0.3,0.0,0.06,14,1517,5348,420130,664216,664522,664566,676743,677367,677395,732098,740833,1147348,1150513,1150645,1166863,1528985,1529029,1533925,1536021,1539533,1934144,1934163,1934179,2022814,2022898
0,0.0,0.004975,0.1,0.06,0.219094,0.456,0.01,0.14,0.144,0.0,0.1,0.0,0.08,16,1481,213027,564919,664218,664522,664606,676734,677367,677371,733139,930580,1147441,1150513,1150544,1356106,1528984,1528997,1533939,1536021,1726642,1934144,1934163,1936649,2022803,2025149
0,0.0,0.117745,0.4,0.08,0.130422,0.086,0.23,0.8,0.086,0.0,0.1,0.0,0.8,16,1524,56048,415896,664216,664523,664561,676734,677367,678564,732096,792514,1147347,1150512,1150640,1163315,1528982,1529041,1533924,1536018,1542293,1934145,1934164,1934197,2022801,2022897
0,0.0,0.248756,0.0,0.0,0.219734,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,14,1584,2032,415606,664216,664522,665209,676733,677367,677371,732781,737432,1148008,1150513,1151139,1163036,1528983,1529420,1533924,1536018,1536022,1934146,1934163,1934178,2022801,2022897
0,0.1,0.034826,0.02,0.04,0.0,0.0,0.02,0.16,0.03,0.2,0.2,0.1,0.0,16,1517,2032,415606,664216,664521,664926,676733,677367,677395,732098,737432,1147348,1150523,1152128,1163036,1528987,1529029,1533976,1536021,1536022,1934144,1934163,1939672,2022802,2028240
1,0.0,0.004975,0.18,0.06,0.026141,0.054,0.11,0.26,0.144,0.0,0.4,0.9,0.06,44,1525,2062,415644,664216,664526,664626,676734,677367,677515,732551,737464,1147460,1150514,1150716,1163076,1528988,1529051,1534067,1536020,1536057,1934144,1934163,1934192,2022804,2022910
0,0.0,0.004975,0.52,0.26,0.606969,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.48,14,1486,2228,415707,664219,664522,666020,676733,677367,677371,733059,737602,1148233,1150513,1150763,1163128,1528986,1529037,1533924,1536018,1536108,1934144,1934165,1934201,2022801,2022897
0,0.0,0.018242,0.17,0.0,0.4305,1.0,0.01,0.36,0.38,0.0,0.1,0.0,0.32,17,1497,2034,415607,664216,664522,665646,676733,677367,677371,732245,737435,1147494,1150512,1150612,1163039,1528984,1529030,1533924,1536018,1536025,1934144,1934163,1934181,2022801,2022897
0,0.0,0.004975,0.02,0.0,1.0,0.0,0.0,0.08,0.11,0.0,0.0,0.0,0.0,16,1498,384213,642104,664216,664522,666837,676733,677368,717603,732933,1128668,1148138,1150512,1150611,1476199,1528983,1529014,1533955,1536021,1866798,1934144,1934164,1943259,2022803,2029576
0,0.15,0.006633,0.05,0.14,0.000516,0.016,0.03,0.1,0.014,0.1,0.1,0.3,0.14,23,1480,2032,415606,664217,664522,665486,676735,677367,677677,732393,737432,1147626,1150513,1150555,1163036,1528987,1528998,1533941,1536021,1536022,1934144,1934164,1943180,2022802,2030989
1,0.15,0.006633,0.09,0.12,7.8e-05,0.016,0.03,0.1,0.012,0.1,0.1,0.0,0.12,23,1594,363291,636494,664216,664522,665325,676733,677367,677371,732925,1076351,1147662,1150513,1150939,1518559,1528983,1529167,1533929,1536019,1901647,1934144,1934164,1940632,2022815,2023737
0,0.0,1.0,0.27,0.04,0.00125,0.0,0.0,0.12,0.012,0.0,0.0,0.0,0.08,20,1533,38434,452963,664216,664522,665302,676733,677367,677371,732121,774549,1147374,1150514,1150839,1200820,1528986,1529069,1533925,1536020,1573447,1934145,1934169,1950862,2022807,2022903
0,0.0,0.003317,0.0,0.0,0.050172,0.0,0.0,0.16,0.004,0.0,0.0,0.0,0.0,14,1484,2032,415610,664230,664522,671791,676734,677367,681030,734916,737432,1149687,1150513,1150596,1163069,1528982,1529003,1533925,1536020,1536022,1934144,1934163,1934182,2022803,2022907
0,0.0,0.006633,0.47,0.22,0.034063,0.144,0.02,0.76,0.198,0.0,0.1,0.1,0.26,19,1481,44515,457800,664217,664524,665382,676733,677367,677594,732225,780159,1147492,1150512,1150553,1206222,1528985,1528997,1534053,1536021,1578682,1934144,1934163,1937645,2022803,2024044
0,0.0,0.014925,0.01,0.02,0.0,0.0,0.0,0.04,0.098,0.0,0.0,0.0,0.02,14,1475,2032,415614,664216,664522,664683,676734,677368,677371,732302,738675,1147431,1150514,1152930,1164457,1528990,1529863,1533924,1536018,1537317,1934144,1934167,1934180,2022801,2022897
1,0.55,0.325041,0.42,0.06,7.8e-05,0.002,0.11,0.12,0.012,0.2,0.2,0.0,0.02,26,1488,2032,415606,664223,664524,664858,676741,677367,677601,732295,737432,1147555,1150514,1150692,1163036,1528982,1529002,1533925,1536021,1536022,1934145,1934165,1937255,2022808,2025169
1,0.1,0.402985,0.18,0.12,0.011422,0.034,0.13,0.32,0.084,0.1,0.3,1.0,0.32,15,1594,2032,415611,664219,664524,665317,676733,677367,677371,732914,737432,1148053,1150513,1151760,1163036,1528988,1529811,1533926,1536021,1536022,1934144,1934165,1934183,2022815,2022899
0,0.0,0.170813,0.01,0.04,0.025953,0.008,0.16,0.04,0.138,0.0,0.3,0.0,0.04,18,1475,2044,415620,664216,664523,664682,676733,677367,677371,732191,737445,1147453,1150512,1150768,1163050,1528982,1529087,1533924,1536018,1536036,1934144,1934166,1934196,2022801,2022897
0,0.4,0.064677,0.05,0.0,0.000188,0.0,0.08,0.0,0.0,0.1,0.1,0.0,0.0,16,1485,6815,421967,664216,664522,665963,676733,677367,680272,733516,742331,1148381,1150513,1150574,1168514,1528982,1528999,1533926,1536021,1541140,1934145,1934165,1934179,2022809,2022898
0,0.0,0.008292,0.17,0.12,0.686172,1.0,0.0,0.84,0.798,0.0,0.0,0.0,0.28,14,1486,2273,415708,664219,664524,664900,676733,677367,678665,732294,737634,1147554,1150513,1150560,1163129,1528982,1529019,1533924,1536018,1536109,1934144,1934169,1934201,2022801,2022897
0,0.0,0.016584,0.09,0.1,0.565422,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.1,24,1535,2118,415730,664217,664522,665180,676734,677367,677371,732762,737523,1147987,1150512,1150674,1163146,1528984,1529059,1533925,1536020,1536125,1934144,1934163,1934282,2022803,2022980
1,0.0,0.33665,0.05,0.02,0.064437,0.034,0.44,0.12,0.036,0.0,0.4,0.1,0.02,14,1478,7785,421739,664216,664523,664545,676734,677367,678535,732088,743342,1147337,1150512,1150540,1169593,1528985,1528993,1534203,1536019,1542194,1934144,1934166,1936782,2022805,2024828
0,0.0,0.07131,0.01,0.14,0.046656,0.202,0.01,0.04,0.156,0.0,0.1,0.0,0.24,14,1532,2125,415638,664216,664522,665379,676733,677367,684472,732404,737530,1147651,1150512,1150795,1163154,1528983,1529064,1533924,1536018,1536134,1934145,1934164,1934212,2022801,2022897
1,1.0,1.0,0.0,0.06,0.000594,0.0,1.0,0.8,1.0,0.2,1.0,0.1,0.0,18,1475,2032,415606,664216,664522,664566,676733,677367,677438,732098,737432,1147348,1150514,1153063,1163036,1528988,1529406,1533924,1536018,1536022,1934144,1934163,1934178,2022801,2022897
1,0.0,0.076285,0.02,0.02,1.0,0.0,0.0,0.06,0.042,0.0,0.0,0.0,0.02,14,1475,2503,416220,664216,664525,665282,676733,677368,678394,732204,737920,1147391,1150513,1152943,1163564,1528982,1530356,1533924,1536018,1536526,1934144,1934163,1934694,2022801,2022897
0,0.0,0.036484,0.01,0.0,0.788062,0.0,0.0,0.12,0.048,0.0,0.0,0.0,0.0,14,1475,9647,424362,664216,664522,665645,676733,677368,677447,732088,745248,1147337,1150512,1152401,1171575,1528985,1530047,1533924,1536018,1544153,1934145,1934164,1935453,2022801,2022897
0,0.05,0.059701,0.02,0.14,0.009516,0.108,0.17,0.92,0.69,0.1,0.5,0.0,0.14,14,1491,2053,415628,664218,664522,664581,676733,677367,677407,732316,737454,1147334,1150516,1150619,1163056,1528987,1529085,1533924,1536018,1536048,1934146,1934164,1934187,2022801,2022897
0,0.0,0.006633,0.07,0.3,1.0,1.0,0.0,0.32,1.0,0.0,0.0,0.0,0.32,14,1602,2032,415606,664216,664522,670331,676734,677368,678597,733293,737432,1148423,1150512,1150946,1163036,1528982,1529176,1533925,1536020,1536022,1934145,1934164,1934178,2022803,2032229
0,0.0,0.08126,0.08,0.0,0.477391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1476,33538,416624,664217,664522,665646,676733,677367,677371,732245,769622,1147494,1150515,1150721,1196015,1528989,1529021,1533925,1536019,1568511,1934144,1934163,1934776,2022802,2023448
0,0.0,0.018242,0.01,0.0,0.033016,0.252,0.08,0.34,0.112,0.0,0.1,0.2,0.0,14,1492,7837,415855,664216,664522,665145,676733,677367,677389,733360,737641,1147961,1150513,1150613,1163265,1528988,1529009,1533925,1536020,1536238,1934144,1934164,1934419,2022803,2022995
1,0.0,0.074627,0.25,0.04,0.091438,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,16,1513,2045,415622,664216,664521,664601,676734,677367,677409,733036,737446,1147408,1150512,1150646,1163051,1528982,1529025,1533925,1536020,1536037,1934144,1934163,1934182,2022803,2022900
0,0.0,0.197347,0.49,0.02,0.000438,0.0,0.0,0.02,0.002,0.0,0.0,0.0,0.02,17,1577,2054,415631,664217,664522,664830,676733,677367,677371,733460,737455,1147387,1150513,1151000,1163067,1528982,1529132,1533925,1536020,1536049,1934144,1934164,1934202,2022808,2022903
1,0.0,0.004975,0.0,0.0,0.045672,0.0,0.02,0.0,0.0,0.0,0.1,0.0,0.0,14,1551,2032,415611,664217,664522,667742,676733,677367,677626,734236,737432,1149187,1150513,1150610,1163036,1528983,1529075,1534937,1536019,1536022,1934144,1934163,1934183,2022803,2022899
1,0.0,0.131012,0.01,0.02,0.078016,0.026,0.02,0.0,0.026,0.0,0.1,0.1,0.02,15,1604,2032,415611,664216,664522,664882,676737,677367,677441,734641,737432,1147696,1150513,1150727,1163036,1528985,1529178,1533926,1536019,1536022,1934144,1934171,1934183,2022810,2022899
0,0.0,0.003317,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,15,1475,2071,415657,664216,664523,664553,676733,677368,677371,732102,737476,1147339,1150512,1150773,1163087,1528990,1529114,1533924,1536018,1536067,1934144,1934163,1934233,2022801,2022897
0,0.05,0.004975,0.03,0.06,6.3e-05,0.0,0.06,0.06,0.922,0.1,0.4,0.0,0.0,14,1481,24217,440525,664216,664524,664582,676733,677367,677917,732131,760082,1147385,1150512,1150553,1186800,1528982,1528997,1534179,1536020,1559039,1934144,1934163,1939610,2022803,2030135
0,0.0,0.004975,0.36,0.02,0.124234,0.292,0.1,0.02,0.04,0.0,0.2,0.0,0.02,14,1484,2215,415837,664216,664524,664591,676733,677367,677400,732122,737623,1147375,1150514,1151572,1163247,1528982,1529307,1533925,1536020,1536222,1934144,1934164,1934182,2022803,2023042
0,0.0,0.008292,1.0,0.02,0.293297,0.0,0.0,0.04,0.048,0.0,0.0,0.0,0.04,16,1567,3286,417308,664216,664522,666843,676733,677367,679743,732158,738720,1147417,1150512,1150836,1164509,1528989,1529111,1533925,1536020,1537365,1934144,1934168,1935760,2022811,2022903
0,0.0,0.205638,0.05,0.06,0.0,0.0,0.0,0.06,0.016,0.0,0.0,0.0,0.06,14,1477,2375,416044,664216,664522,664573,676733,677368,677371,732143,737790,1147343,1150514,1150584,1163417,1528990,1529001,1533925,1536020,1536386,1934144,1934169,1934518,2022802,2023087
0,0.1,0.003317,0.0,0.0,0.009109,0.026,0.02,0.22,0.026,0.1,0.1,0.0,0.0,16,1475,2032,415606,664219,664521,665146,676733,677367,679175,732426,737432,1147674,1150512,1150700,1163036,1528983,1529154,1533924,1536018,1536022,1934144,1934163,1934188,2022801,2022897
